Model,TBS2204B
Firmware Version,v1.32.139

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,200000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH3
3.58688e-03,0.153008
3.58704e-03,0.153141
3.58720e-03,0.153789
3.58736e-03,0.154055
3.58752e-03,0.154313
3.58768e-03,0.154922
3.58784e-03,0.155188
3.58800e-03,0.155422
3.58816e-03,0.156234
3.58832e-03,0.156922
3.58848e-03,0.157531
3.58864e-03,0.157742
3.58880e-03,0.157984
3.58896e-03,0.158836
3.58912e-03,0.158992
3.58928e-03,0.159641
3.58944e-03,0.160289
3.58960e-03,0.160141
3.58976e-03,0.159945
3.58992e-03,0.159469
3.59008e-03,0.159281
3.59024e-03,0.159063
3.59040e-03,0.158766
3.59056e-03,0.158961
3.59072e-03,0.158
3.59088e-03,0.157008
3.59104e-03,0.15625
3.59120e-03,0.15525
3.59136e-03,0.154328
3.59152e-03,0.153359
3.59168e-03,0.152828
3.59184e-03,0.152039
3.59200e-03,0.151227
3.59216e-03,0.150008
3.59232e-03,0.149031
3.59248e-03,0.148141
3.59264e-03,0.147141
3.59280e-03,0.147008
3.59296e-03,0.14625
3.59312e-03,0.144859
3.59328e-03,0.144391
3.59344e-03,0.144781
3.59360e-03,0.144781
3.59376e-03,0.144789
3.59392e-03,0.144789
3.59408e-03,0.144789
3.59424e-03,0.145234
3.59440e-03,0.145594
3.59456e-03,0.145656
3.59472e-03,0.146281
3.59488e-03,0.146992
3.59504e-03,0.147016
3.59520e-03,0.147266
3.59536e-03,0.148242
3.59552e-03,0.148992
3.59568e-03,0.149711
3.59584e-03,0.150719
3.59600e-03,0.151195
3.59616e-03,0.152195
3.59632e-03,0.153
3.59648e-03,0.154008
3.59664e-03,0.155961
3.59680e-03,0.157133
3.59696e-03,0.157992
3.59712e-03,0.158891
3.59728e-03,0.160344
3.59744e-03,0.162094
3.59760e-03,0.163828
3.59776e-03,0.165
3.59792e-03,0.165102
3.59808e-03,0.166117
3.59824e-03,0.167586
3.59840e-03,0.168789
3.59856e-03,0.169219
3.59872e-03,0.169992
3.59888e-03,0.170805
3.59904e-03,0.170813
3.59920e-03,0.171992
3.59936e-03,0.172758
3.59952e-03,0.172766
3.59968e-03,0.172
3.59984e-03,0.171
3.60000e-03,0.17032
3.60016e-03,0.169242
3.60032e-03,0.168648
3.60048e-03,0.168195
3.60064e-03,0.167172
3.60080e-03,0.165703
3.60096e-03,0.164555
3.60112e-03,0.163313
3.60128e-03,0.161773
3.60144e-03,0.160805
3.60160e-03,0.15957
3.60176e-03,0.158484
3.60192e-03,0.157695
3.60208e-03,0.156148
3.60224e-03,0.154875
3.60240e-03,0.153984
3.60256e-03,0.153141
3.60272e-03,0.152383
3.60288e-03,0.151305
3.60304e-03,0.150359
3.60320e-03,0.150125
3.60336e-03,0.149563
3.60352e-03,0.148859
3.60368e-03,0.148656
3.60384e-03,0.148781
3.60400e-03,0.148102
3.60416e-03,0.147172
3.60432e-03,0.147391
3.60448e-03,0.147336
3.60464e-03,0.146719
3.60480e-03,0.146602
3.60496e-03,0.146758
3.60512e-03,0.146648
3.60528e-03,0.146766
3.60544e-03,0.146883
3.60560e-03,0.146891
3.60576e-03,0.146781
3.60592e-03,0.146656
3.60608e-03,0.146914
3.60624e-03,0.147039
3.60640e-03,0.147484
3.60656e-03,0.14768
3.60672e-03,0.148031
3.60688e-03,0.148836
3.60704e-03,0.149992
3.60720e-03,0.150898
3.60736e-03,0.15075
3.60752e-03,0.150828
3.60768e-03,0.151
3.60784e-03,0.150906
3.60800e-03,0.151664
3.60816e-03,0.152773
3.60832e-03,0.153
3.60848e-03,0.153
3.60864e-03,0.153266
3.60880e-03,0.153453
3.60896e-03,0.154195
3.60912e-03,0.154742
3.60928e-03,0.154727
3.60944e-03,0.155367
3.60960e-03,0.156305
3.60976e-03,0.156633
3.60992e-03,0.156695
3.61008e-03,0.157992
3.61024e-03,0.158563
3.61040e-03,0.158469
3.61056e-03,0.158922
3.61072e-03,0.159219
3.61088e-03,0.159578
3.61104e-03,0.160188
3.61120e-03,0.160813
3.61136e-03,0.16
3.61152e-03,0.159008
3.61168e-03,0.159234
3.61184e-03,0.159414
3.61200e-03,0.158977
3.61216e-03,0.158078
3.61232e-03,0.157305
3.61248e-03,0.156961
3.61264e-03,0.156508
3.61280e-03,0.155563
3.61296e-03,0.154602
3.61312e-03,0.153336
3.61328e-03,0.15268
3.61344e-03,0.151766
3.61360e-03,0.150828
3.61376e-03,0.150047
3.61392e-03,0.148844
3.61408e-03,0.147969
3.61424e-03,0.146992
3.61440e-03,0.146836
3.61456e-03,0.146656
3.61472e-03,0.146352
3.61488e-03,0.145891
3.61504e-03,0.145867
3.61520e-03,0.145828
3.61536e-03,0.14518
3.61552e-03,0.144969
3.61568e-03,0.144938
3.61584e-03,0.145063
3.61600e-03,0.145047
3.61616e-03,0.145516
3.61632e-03,0.146328
3.61648e-03,0.146797
3.61664e-03,0.147031
3.61680e-03,0.14757
3.61696e-03,0.148289
3.61712e-03,0.149133
3.61728e-03,0.150391
3.61744e-03,0.150836
3.61760e-03,0.151695
3.61776e-03,0.152867
3.61792e-03,0.153063
3.61808e-03,0.15407
3.61824e-03,0.155383
3.61840e-03,0.156383
3.61856e-03,0.157703
3.61872e-03,0.158891
3.61888e-03,0.160438
3.61904e-03,0.161992
3.61920e-03,0.163539
3.61936e-03,0.164789
3.61952e-03,0.165711
3.61968e-03,0.16675
3.61984e-03,0.167523
3.62000e-03,0.169266
3.62016e-03,0.170047
3.62032e-03,0.170266
3.62048e-03,0.170734
3.62064e-03,0.170906
3.62080e-03,0.172172
3.62096e-03,0.172961
3.62112e-03,0.171828
3.62128e-03,0.170648
3.62144e-03,0.170281
3.62160e-03,0.169516
3.62176e-03,0.168906
3.62192e-03,0.168086
3.62208e-03,0.167117
3.62224e-03,0.166
3.62240e-03,0.165273
3.62256e-03,0.165188
3.62272e-03,0.163953
3.62288e-03,0.161953
3.62304e-03,0.160016
3.62320e-03,0.159031
3.62336e-03,0.158289
3.62352e-03,0.157102
3.62368e-03,0.155875
3.62384e-03,0.154797
3.62400e-03,0.154344
3.62416e-03,0.153586
3.62432e-03,0.152484
3.62448e-03,0.1515
3.62464e-03,0.151
3.62480e-03,0.150711
3.62496e-03,0.149719
3.62512e-03,0.149008
3.62528e-03,0.148781
3.62544e-03,0.14843
3.62560e-03,0.147648
3.62576e-03,0.147148
3.62592e-03,0.14707
3.62608e-03,0.146898
3.62624e-03,0.146805
3.62640e-03,0.146617
3.62656e-03,0.146789
3.62672e-03,0.146461
3.62688e-03,0.146422
3.62704e-03,0.146828
3.62720e-03,0.146789
3.62736e-03,0.146719
3.62752e-03,0.146805
3.62768e-03,0.147008
3.62784e-03,0.147023
3.62800e-03,0.147852
3.62816e-03,0.148703
3.62832e-03,0.148875
3.62848e-03,0.148852
3.62864e-03,0.149391
3.62880e-03,0.150313
3.62896e-03,0.150563
3.62912e-03,0.150578
3.62928e-03,0.150555
3.62944e-03,0.151102
3.62960e-03,0.151789
3.62976e-03,0.151719
3.62992e-03,0.152063
3.63008e-03,0.152625
3.63024e-03,0.15282
3.63040e-03,0.153
3.63056e-03,0.153227
3.63072e-03,0.154219
3.63088e-03,0.155195
3.63104e-03,0.155438
3.63120e-03,0.15525
3.63136e-03,0.155813
3.63152e-03,0.157031
3.63168e-03,0.157789
3.63184e-03,0.158023
3.63200e-03,0.158289
3.63216e-03,0.158836
3.63232e-03,0.159117
3.63248e-03,0.159672
3.63264e-03,0.160555
3.63280e-03,0.160547
3.63296e-03,0.160555
3.63312e-03,0.160352
3.63328e-03,0.159492
3.63344e-03,0.159125
3.63360e-03,0.158992
3.63376e-03,0.158828
3.63392e-03,0.157922
3.63408e-03,0.157016
3.63424e-03,0.156711
3.63440e-03,0.156164
3.63456e-03,0.155086
3.63472e-03,0.153711
3.63488e-03,0.152992
3.63504e-03,0.152164
3.63520e-03,0.151008
3.63536e-03,0.150016
3.63552e-03,0.149133
3.63568e-03,0.148953
3.63584e-03,0.147813
3.63600e-03,0.146609
3.63616e-03,0.146328
3.63632e-03,0.145891
3.63648e-03,0.145336
3.63664e-03,0.145391
3.63680e-03,0.145352
3.63696e-03,0.144922
3.63712e-03,0.144891
3.63728e-03,0.144898
3.63744e-03,0.145148
3.63760e-03,0.145164
3.63776e-03,0.145391
3.63792e-03,0.146391
3.63808e-03,0.146945
3.63824e-03,0.146961
3.63840e-03,0.147375
3.63856e-03,0.148359
3.63872e-03,0.150008
3.63888e-03,0.151008
3.63904e-03,0.150992
3.63920e-03,0.151445
3.63936e-03,0.152453
3.63952e-03,0.153523
3.63968e-03,0.154875
3.63984e-03,0.156336
3.64000e-03,0.157008
3.64016e-03,0.158023
3.64032e-03,0.159109
3.64048e-03,0.160383
3.64064e-03,0.162273
3.64080e-03,0.163852
3.64096e-03,0.164852
3.64112e-03,0.165969
3.64128e-03,0.16768
3.64144e-03,0.168766
3.64160e-03,0.170047
3.64176e-03,0.170992
3.64192e-03,0.170813
3.64208e-03,0.171516
3.64224e-03,0.171797
3.64240e-03,0.171633
3.64256e-03,0.172188
3.64272e-03,0.171922
3.64288e-03,0.171281
3.64304e-03,0.170766
3.64320e-03,0.170602
3.64336e-03,0.169844
3.64352e-03,0.168656
3.64368e-03,0.167641
3.64384e-03,0.167
3.64400e-03,0.166234
3.64416e-03,0.164711
3.64432e-03,0.163477
3.64448e-03,0.162
3.64464e-03,0.160453
3.64480e-03,0.159438
3.64496e-03,0.159008
3.64512e-03,0.157672
3.64528e-03,0.15568
3.64544e-03,0.155
3.64560e-03,0.153555
3.64576e-03,0.152523
3.64592e-03,0.152688
3.64608e-03,0.151352
3.64624e-03,0.150445
3.64640e-03,0.15007
3.64656e-03,0.149227
3.64672e-03,0.148758
3.64688e-03,0.148688
3.64704e-03,0.148117
3.64720e-03,0.147719
3.64736e-03,0.148102
3.64752e-03,0.147102
3.64768e-03,0.146406
3.64784e-03,0.146953
3.64800e-03,0.146867
3.64816e-03,0.146641
3.64832e-03,0.146484
3.64848e-03,0.146398
3.64864e-03,0.146578
3.64880e-03,0.146609
3.64896e-03,0.146797
3.64912e-03,0.146922
3.64928e-03,0.147055
3.64944e-03,0.147703
3.64960e-03,0.148289
3.64976e-03,0.148547
3.64992e-03,0.148719
3.65008e-03,0.149133
3.65024e-03,0.150188
3.65040e-03,0.150898
3.65056e-03,0.150953
3.65072e-03,0.151
3.65088e-03,0.151
3.65104e-03,0.150945
3.65120e-03,0.151016
3.65136e-03,0.15175
3.65152e-03,0.152664
3.65168e-03,0.153234
3.65184e-03,0.153539
3.65200e-03,0.15332
3.65216e-03,0.153992
3.65232e-03,0.155602
3.65248e-03,0.156211
3.65264e-03,0.15657
3.65280e-03,0.157
3.65296e-03,0.156984
3.65312e-03,0.156969
3.65328e-03,0.157563
3.65344e-03,0.158336
3.65360e-03,0.158641
3.65376e-03,0.159422
3.65392e-03,0.16043
3.65408e-03,0.160867
3.65424e-03,0.160688
3.65440e-03,0.160484
3.65456e-03,0.160578
3.65472e-03,0.160125
3.65488e-03,0.159914
3.65504e-03,0.159586
3.65520e-03,0.158789
3.65536e-03,0.15843
3.65552e-03,0.157891
3.65568e-03,0.157008
3.65584e-03,0.156008
3.65600e-03,0.155445
3.65616e-03,0.15493
3.65632e-03,0.153727
3.65648e-03,0.152203
3.65664e-03,0.151211
3.65680e-03,0.151008
3.65696e-03,0.149992
3.65712e-03,0.148828
3.65728e-03,0.148063
3.65744e-03,0.147211
3.65760e-03,0.146156
3.65776e-03,0.1455
3.65792e-03,0.145367
3.65808e-03,0.14507
3.65824e-03,0.145016
3.65840e-03,0.144984
3.65856e-03,0.144563
3.65872e-03,0.144516
3.65888e-03,0.144953
3.65904e-03,0.14518
3.65920e-03,0.145172
3.65936e-03,0.145977
3.65952e-03,0.146469
3.65968e-03,0.146234
3.65984e-03,0.146766
3.66000e-03,0.147023
3.66016e-03,0.147836
3.66032e-03,0.148867
3.66048e-03,0.150039
3.66064e-03,0.151
3.66080e-03,0.152
3.66096e-03,0.153
3.66112e-03,0.153727
3.66128e-03,0.155398
3.66144e-03,0.156672
3.66160e-03,0.157859
3.66176e-03,0.158875
3.66192e-03,0.159539
3.66208e-03,0.161633
3.66224e-03,0.163109
3.66240e-03,0.163992
3.66256e-03,0.165133
3.66272e-03,0.165813
3.66288e-03,0.167141
3.66304e-03,0.16818
3.66320e-03,0.169234
3.66336e-03,0.170523
3.66352e-03,0.171344
3.66368e-03,0.171563
3.66384e-03,0.171273
3.66400e-03,0.171625
3.66416e-03,0.171914
3.66432e-03,0.171602
3.66448e-03,0.171406
3.66464e-03,0.171039
3.66480e-03,0.170414
3.66496e-03,0.169422
3.66512e-03,0.16857
3.66528e-03,0.167461
3.66544e-03,0.166359
3.66560e-03,0.165555
3.66576e-03,0.164859
3.66592e-03,0.163672
3.66608e-03,0.161789
3.66624e-03,0.160656
3.66640e-03,0.159453
3.66656e-03,0.157891
3.66672e-03,0.156289
3.66688e-03,0.15543
3.66704e-03,0.155227
3.66720e-03,0.154094
3.66736e-03,0.152938
3.66752e-03,0.152094
3.66768e-03,0.151039
3.66784e-03,0.150492
3.66800e-03,0.15007
3.66816e-03,0.149359
3.66832e-03,0.149102
3.66848e-03,0.148867
3.66864e-03,0.148086
3.66880e-03,0.148031
3.66896e-03,0.147719
3.66912e-03,0.146992
3.66928e-03,0.146992
3.66944e-03,0.147008
3.66960e-03,0.146805
3.66976e-03,0.146758
3.66992e-03,0.146891
3.67008e-03,0.14693
3.67024e-03,0.14682
3.67040e-03,0.14682
3.67056e-03,0.147047
3.67072e-03,0.147094
3.67088e-03,0.147047
3.67104e-03,0.147141
3.67120e-03,0.147258
3.67136e-03,0.147773
3.67152e-03,0.148719
3.67168e-03,0.149063
3.67184e-03,0.149195
3.67200e-03,0.150188
3.67216e-03,0.150992
3.67232e-03,0.151
3.67248e-03,0.151445
3.67264e-03,0.151523
3.67280e-03,0.151781
3.67296e-03,0.152688
3.67312e-03,0.153
3.67328e-03,0.153125
3.67344e-03,0.153328
3.67360e-03,0.153648
3.67376e-03,0.154266
3.67392e-03,0.154836
3.67408e-03,0.155188
3.67424e-03,0.156094
3.67440e-03,0.156906
3.67456e-03,0.157008
3.67472e-03,0.157234
3.67488e-03,0.15768
3.67504e-03,0.158313
3.67520e-03,0.15868
3.67536e-03,0.158961
3.67552e-03,0.159367
3.67568e-03,0.159422
3.67584e-03,0.159953
3.67600e-03,0.160102
3.67616e-03,0.159953
3.67632e-03,0.159891
3.67648e-03,0.159125
3.67664e-03,0.158805
3.67680e-03,0.158742
3.67696e-03,0.158797
3.67712e-03,0.158266
3.67728e-03,0.157023
3.67744e-03,0.155953
3.67760e-03,0.15518
3.67776e-03,0.154578
3.67792e-03,0.153352
3.67808e-03,0.152328
3.67824e-03,0.152195
3.67840e-03,0.151055
3.67856e-03,0.149625
3.67872e-03,0.149211
3.67888e-03,0.148609
3.67904e-03,0.147469
3.67920e-03,0.146859
3.67936e-03,0.146453
3.67952e-03,0.145672
3.67968e-03,0.145109
3.67984e-03,0.144422
3.68000e-03,0.144383
3.68016e-03,0.144852
3.68032e-03,0.144836
3.68048e-03,0.145023
3.68064e-03,0.145188
3.68080e-03,0.145
3.68096e-03,0.146
3.68112e-03,0.146656
3.68128e-03,0.146656
3.68144e-03,0.147359
3.68160e-03,0.147914
3.68176e-03,0.148336
3.68192e-03,0.149008
3.68208e-03,0.15
3.68224e-03,0.151023
3.68240e-03,0.151469
3.68256e-03,0.152234
3.68272e-03,0.154016
3.68288e-03,0.155438
3.68304e-03,0.156453
3.68320e-03,0.157367
3.68336e-03,0.158367
3.68352e-03,0.159859
3.68368e-03,0.161586
3.68384e-03,0.162742
3.68400e-03,0.163992
3.68416e-03,0.165992
3.68432e-03,0.166523
3.68448e-03,0.167344
3.68464e-03,0.168383
3.68480e-03,0.169516
3.68496e-03,0.170719
3.68512e-03,0.171023
3.68528e-03,0.171977
3.68544e-03,0.172344
3.68560e-03,0.172609
3.68576e-03,0.172188
3.68592e-03,0.17175
3.68608e-03,0.172094
3.68624e-03,0.171313
3.68640e-03,0.170375
3.68656e-03,0.169602
3.68672e-03,0.168805
3.68688e-03,0.16793
3.68704e-03,0.16618
3.68720e-03,0.16493
3.68736e-03,0.164523
3.68752e-03,0.163469
3.68768e-03,0.161828
3.68784e-03,0.160641
3.68800e-03,0.159266
3.68816e-03,0.157672
3.68832e-03,0.156891
3.68848e-03,0.155836
3.68864e-03,0.154102
3.68880e-03,0.153125
3.68896e-03,0.152773
3.68912e-03,0.151813
3.68928e-03,0.151055
3.68944e-03,0.150023
3.68960e-03,0.149211
3.68976e-03,0.149195
3.68992e-03,0.148742
3.69008e-03,0.14843
3.69024e-03,0.148258
3.69040e-03,0.147578
3.69056e-03,0.147
3.69072e-03,0.147
3.69088e-03,0.147047
3.69104e-03,0.147016
3.69120e-03,0.14693
3.69136e-03,0.146711
3.69152e-03,0.146477
3.69168e-03,0.146523
3.69184e-03,0.146672
3.69200e-03,0.146742
3.69216e-03,0.146867
3.69232e-03,0.147453
3.69248e-03,0.147594
3.69264e-03,0.14768
3.69280e-03,0.148414
3.69296e-03,0.148461
3.69312e-03,0.148391
3.69328e-03,0.149
3.69344e-03,0.150031
3.69360e-03,0.150109
3.69376e-03,0.150086
3.69392e-03,0.151203
3.69408e-03,0.151391
3.69424e-03,0.151758
3.69440e-03,0.152195
3.69456e-03,0.152445
3.69472e-03,0.153055
3.69488e-03,0.153289
3.69504e-03,0.154188
3.69520e-03,0.15418
3.69536e-03,0.154398
3.69552e-03,0.155531
3.69568e-03,0.15618
3.69584e-03,0.156688
3.69600e-03,0.156875
3.69616e-03,0.157
3.69632e-03,0.158
3.69648e-03,0.159
3.69664e-03,0.158828
3.69680e-03,0.159023
3.69696e-03,0.159719
3.69712e-03,0.160273
3.69728e-03,0.160555
3.69744e-03,0.160555
3.69760e-03,0.160531
3.69776e-03,0.160742
3.69792e-03,0.160273
3.69808e-03,0.159781
3.69824e-03,0.159469
3.69840e-03,0.158656
3.69856e-03,0.158453
3.69872e-03,0.157781
3.69888e-03,0.156789
3.69904e-03,0.156078
3.69920e-03,0.155109
3.69936e-03,0.153836
3.69952e-03,0.152797
3.69968e-03,0.152055
3.69984e-03,0.151156
3.70000e-03,0.149898
3.70016e-03,0.148773
3.70032e-03,0.147898
3.70048e-03,0.147391
3.70064e-03,0.147234
3.70080e-03,0.146844
3.70096e-03,0.145859
3.70112e-03,0.145492
3.70128e-03,0.145492
3.70144e-03,0.145
3.70160e-03,0.144922
3.70176e-03,0.144617
3.70192e-03,0.144242
3.70208e-03,0.144734
3.70224e-03,0.145148
3.70240e-03,0.144945
3.70256e-03,0.145242
3.70272e-03,0.145445
3.70288e-03,0.146203
3.70304e-03,0.146711
3.70320e-03,0.147711
3.70336e-03,0.14868
3.70352e-03,0.148961
3.70368e-03,0.150242
3.70384e-03,0.150977
3.70400e-03,0.152
3.70416e-03,0.15318
3.70432e-03,0.154172
3.70448e-03,0.15593
3.70464e-03,0.156945
3.70480e-03,0.157992
3.70496e-03,0.159172
3.70512e-03,0.16018
3.70528e-03,0.161727
3.70544e-03,0.163188
3.70560e-03,0.164672
3.70576e-03,0.165922
3.70592e-03,0.166805
3.70608e-03,0.168094
3.70624e-03,0.168773
3.70640e-03,0.169492
3.70656e-03,0.170484
3.70672e-03,0.170836
3.70688e-03,0.172047
3.70704e-03,0.17268
3.70720e-03,0.172711
3.70736e-03,0.173
3.70752e-03,0.173
3.70768e-03,0.172328
3.70784e-03,0.171141
3.70800e-03,0.170617
3.70816e-03,0.170086
3.70832e-03,0.168516
3.70848e-03,0.167484
3.70864e-03,0.166594
3.70880e-03,0.165305
3.70896e-03,0.164063
3.70912e-03,0.163102
3.70928e-03,0.161883
3.70944e-03,0.159883
3.70960e-03,0.158961
3.70976e-03,0.158125
3.70992e-03,0.156547
3.71008e-03,0.155398
3.71024e-03,0.154219
3.71040e-03,0.153258
3.71056e-03,0.152695
3.71072e-03,0.151703
3.71088e-03,0.151047
3.71104e-03,0.151
3.71120e-03,0.150023
3.71136e-03,0.148828
3.71152e-03,0.148625
3.71168e-03,0.148141
3.71184e-03,0.147602
3.71200e-03,0.147281
3.71216e-03,0.146922
3.71232e-03,0.146609
3.71248e-03,0.146492
3.71264e-03,0.146797
3.71280e-03,0.147
3.71296e-03,0.146992
3.71312e-03,0.146961
3.71328e-03,0.146727
3.71344e-03,0.146594
3.71360e-03,0.146484
3.71376e-03,0.146383
3.71392e-03,0.146898
3.71408e-03,0.147188
3.71424e-03,0.147531
3.71440e-03,0.148195
3.71456e-03,0.148664
3.71472e-03,0.148914
3.71488e-03,0.148891
3.71504e-03,0.149563
3.71520e-03,0.150398
3.71536e-03,0.150805
3.71552e-03,0.151164
3.71568e-03,0.151563
3.71584e-03,0.151883
3.71600e-03,0.15193
3.71616e-03,0.152406
3.71632e-03,0.152953
3.71648e-03,0.153313
3.71664e-03,0.153688
3.71680e-03,0.154383
3.71696e-03,0.155008
3.71712e-03,0.155133
3.71728e-03,0.155695
3.71744e-03,0.156336
3.71760e-03,0.156984
3.71776e-03,0.157461
3.71792e-03,0.157727
3.71808e-03,0.157523
3.71824e-03,0.157805
3.71840e-03,0.158758
3.71856e-03,0.159242
3.71872e-03,0.159227
3.71888e-03,0.159547
3.71904e-03,0.159977
3.71920e-03,0.160242
3.71936e-03,0.160023
3.71952e-03,0.159359
3.71968e-03,0.159148
3.71984e-03,0.15918
3.72000e-03,0.158648
3.72016e-03,0.157539
3.72032e-03,0.157078
3.72048e-03,0.156781
3.72064e-03,0.155805
3.72080e-03,0.154492
3.72096e-03,0.153477
3.72112e-03,0.15268
3.72128e-03,0.15168
3.72144e-03,0.150883
3.72160e-03,0.150078
3.72176e-03,0.149195
3.72192e-03,0.14825
3.72208e-03,0.147266
3.72224e-03,0.146719
3.72240e-03,0.146719
3.72256e-03,0.146234
3.72272e-03,0.14518
3.72288e-03,0.144969
3.72304e-03,0.144805
3.72320e-03,0.144328
3.72336e-03,0.144109
3.72352e-03,0.144344
3.72368e-03,0.144602
3.72384e-03,0.14482
3.72400e-03,0.145328
3.72416e-03,0.14543
3.72432e-03,0.14575
3.72448e-03,0.146664
3.72464e-03,0.146992
3.72480e-03,0.147266
3.72496e-03,0.148281
3.72512e-03,0.149617
3.72528e-03,0.150703
3.72544e-03,0.151109
3.72560e-03,0.151984
3.72576e-03,0.152969
3.72592e-03,0.153758
3.72608e-03,0.155477
3.72624e-03,0.156719
3.72640e-03,0.157883
3.72656e-03,0.159172
3.72672e-03,0.160281
3.72688e-03,0.161844
3.72704e-03,0.163203
3.72720e-03,0.164461
3.72736e-03,0.165555
3.72752e-03,0.166656
3.72768e-03,0.168211
3.72784e-03,0.169086
3.72800e-03,0.169883
3.72816e-03,0.171023
3.72832e-03,0.172227
3.72848e-03,0.172992
3.72864e-03,0.172438
3.72880e-03,0.172445
3.72896e-03,0.173
3.72912e-03,0.172727
3.72928e-03,0.171727
3.72944e-03,0.170586
3.72960e-03,0.169602
3.72976e-03,0.169305
3.72992e-03,0.168313
3.73008e-03,0.167016
3.73024e-03,0.165992
3.73040e-03,0.164953
3.73056e-03,0.163891
3.73072e-03,0.162656
3.73088e-03,0.161172
3.73104e-03,0.159453
3.73120e-03,0.158992
3.73136e-03,0.157992
3.73152e-03,0.156594
3.73168e-03,0.15543
3.73184e-03,0.154445
3.73200e-03,0.153617
3.73216e-03,0.152211
3.73232e-03,0.151203
3.73248e-03,0.151
3.73264e-03,0.150086
3.73280e-03,0.149109
3.73296e-03,0.149023
3.73312e-03,0.148766
3.73328e-03,0.148523
3.73344e-03,0.148148
3.73360e-03,0.147586
3.73376e-03,0.14707
3.73392e-03,0.146875
3.73408e-03,0.14668
3.73424e-03,0.14668
3.73440e-03,0.146875
3.73456e-03,0.14675
3.73472e-03,0.146656
3.73488e-03,0.146617
3.73504e-03,0.146852
3.73520e-03,0.146906
3.73536e-03,0.146891
3.73552e-03,0.147016
3.73568e-03,0.147484
3.73584e-03,0.147859
3.73600e-03,0.148242
3.73616e-03,0.148797
3.73632e-03,0.149133
3.73648e-03,0.149195
3.73664e-03,0.149477
3.73680e-03,0.150477
3.73696e-03,0.151156
3.73712e-03,0.151148
3.73728e-03,0.151
3.73744e-03,0.151023
3.73760e-03,0.152016
3.73776e-03,0.152992
3.73792e-03,0.153258
3.73808e-03,0.153242
3.73824e-03,0.153797
3.73840e-03,0.154813
3.73856e-03,0.15468
3.73872e-03,0.154695
3.73888e-03,0.155445
3.73904e-03,0.156242
3.73920e-03,0.156758
3.73936e-03,0.156977
3.73952e-03,0.157172
3.73968e-03,0.158
3.73984e-03,0.158875
3.74000e-03,0.158852
3.74016e-03,0.158992
3.74032e-03,0.160039
3.74048e-03,0.160852
3.74064e-03,0.160844
3.74080e-03,0.160664
3.74096e-03,0.159875
3.74112e-03,0.160008
3.74128e-03,0.160508
3.74144e-03,0.159586
3.74160e-03,0.158992
3.74176e-03,0.158047
3.74192e-03,0.157055
3.74208e-03,0.156992
3.74224e-03,0.156102
3.74240e-03,0.154922
3.74256e-03,0.153875
3.74272e-03,0.152906
3.74288e-03,0.152
3.74304e-03,0.151141
3.74320e-03,0.150719
3.74336e-03,0.149734
3.74352e-03,0.148336
3.74368e-03,0.147578
3.74384e-03,0.147203
3.74400e-03,0.146773
3.74416e-03,0.145828
3.74432e-03,0.145258
3.74448e-03,0.145242
3.74464e-03,0.144773
3.74480e-03,0.144664
3.74496e-03,0.144898
3.74512e-03,0.145008
3.74528e-03,0.145164
3.74544e-03,0.146078
3.74560e-03,0.14593
3.74576e-03,0.145891
3.74592e-03,0.146875
3.74608e-03,0.146867
3.74624e-03,0.147008
3.74640e-03,0.148039
3.74656e-03,0.149117
3.74672e-03,0.15018
3.74688e-03,0.150828
3.74704e-03,0.151234
3.74720e-03,0.152375
3.74736e-03,0.153477
3.74752e-03,0.154461
3.74768e-03,0.155273
3.74784e-03,0.156375
3.74800e-03,0.158078
3.74816e-03,0.159547
3.74832e-03,0.16118
3.74848e-03,0.162609
3.74864e-03,0.163773
3.74880e-03,0.164828
3.74896e-03,0.166031
3.74912e-03,0.167227
3.74928e-03,0.168227
3.74944e-03,0.169734
3.74960e-03,0.170656
3.74976e-03,0.170922
3.74992e-03,0.171578
3.75008e-03,0.172469
3.75024e-03,0.17268
3.75040e-03,0.172914
3.75056e-03,0.172969
3.75072e-03,0.172336
3.75088e-03,0.171719
3.75104e-03,0.171297
3.75120e-03,0.171086
3.75136e-03,0.169906
3.75152e-03,0.168766
3.75168e-03,0.167672
3.75184e-03,0.166813
3.75200e-03,0.165922
3.75216e-03,0.163938
3.75232e-03,0.1625
3.75248e-03,0.161367
3.75264e-03,0.160297
3.75280e-03,0.158977
3.75296e-03,0.157836
3.75312e-03,0.156273
3.75328e-03,0.154656
3.75344e-03,0.154594
3.75360e-03,0.153938
3.75376e-03,0.152313
3.75392e-03,0.15132
3.75408e-03,0.151008
3.75424e-03,0.150289
3.75440e-03,0.149289
3.75456e-03,0.148992
3.75472e-03,0.148992
3.75488e-03,0.148016
3.75504e-03,0.147555
3.75520e-03,0.147711
3.75536e-03,0.146891
3.75552e-03,0.146266
3.75568e-03,0.146305
3.75584e-03,0.1465
3.75600e-03,0.146469
3.75616e-03,0.146711
3.75632e-03,0.146914
3.75648e-03,0.146703
3.75664e-03,0.146539
3.75680e-03,0.146773
3.75696e-03,0.14693
3.75712e-03,0.147117
3.75728e-03,0.147359
3.75744e-03,0.148086
3.75760e-03,0.148758
